Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4821926715483759	1.2687131548939465
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4687841497633314	1.245898147679287
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4594556051531591	1.2284530091867025
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4530989762042198	1.2166087603662252
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4492840987942288	1.2105298140215246
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4478016527607455	1.2103030456045882
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4485440512858028	1.2159317299057628
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.45146439759219237	1.2273353080736826
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.45668120706714865	1.2443550222625415
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.46450118060399953	1.266764524579289
Density = 0.2	Random = 0.05	TopR = 10
UMEAN:	1.117745177454085	2.4194332715178577
IMEAN:	0.8770890262636424	1.563544366701726
UPCC:	0.7149349771101564	1.9399950992736938
IPCC:	0.5376632441607206	1.3160111010219435
UIPCC:	0.5356139428416434	1.2948005329669885
URR_UPCC:	0.4759786553601564	1.294283886063559
URR_IPCC:	0.4821926715483759	1.2687131548939465
URR_UIPCC:	0.4759786553601564	1.294283886063559
