Desity = 5%; random=5%
UMEAN:	1.2716781714636591	2.715041494657029
IMEAN:	1.048396658923316	1.7255353807005447
UPCC:	0.9812894918641437	2.3786827994555457
IPCC:	0.7750220836031019	1.5536755086592824
UIPCC:	0.760786537185797	1.5210140799267107
URR_UPCC:	0.6070049356572486	1.5146412945891856
URR_IPCC:	0.7236548929406788	1.514803510812558
URR_UIPCC:	0.598418791346869	1.428087122909465

Desity = 10%; random=1%
UMEAN:	0.9533392512356966	2.05748138308409
IMEAN:	0.7493923953140832	1.5552600972737083
UPCC:	0.6235017665172182	1.5921575312148462
IPCC:	0.6206167649279776	1.3675284501309597
UIPCC:	0.5901307198657515	1.3481743575203995
URR_UPCC:	0.5293880876279139	1.3439232560166745
URR_IPCC:	0.6306429237423576	1.3749309744911036
URR_UIPCC:	0.5279118659246255	1.3190903293663785

Desity = 10%; random=5%
UMEAN:	1.2564930234271088	2.700218826021201
IMEAN:	1.0239530733568536	1.6542584422041129
UPCC:	0.9360233671179967	2.3277595109145226
IPCC:	0.6885808560011747	1.427677211486288
UIPCC:	0.6837918444837594	1.4122676111321757
URR_UPCC:	0.5586037631624687	1.4009070867328663
URR_IPCC:	0.6560347798383952	1.3966573554271433
URR_UIPCC:	0.5545722548675757	1.3541786300723455

Desity = 10%; random=10%
UMEAN:	1.6789078016923904	3.3779333678096273
IMEAN:	1.403376059098243	1.8661898929853238
UPCC:	1.2882972459619244	2.885400202658284
IPCC:	0.7425979115711372	1.4654398747717456
UIPCC:	0.7425979115711372	1.4520554835260635
URR_UPCC:	0.5607498379643021	1.4011174073072032
URR_IPCC:	0.6552078191513501	1.3981600109552725
URR_UIPCC:	0.5531629524730967	1.3560934019966746

Density = 0.15	Random = 0.01
UMEAN:	0.9528347530614801	2.05687220715835
IMEAN:	0.7391325186045983	1.543330942615405
UPCC:	0.6043643782563856	1.5578922270852638
IPCC:	0.5290039120201292	1.279404448251289
UIPCC:	0.5242629142245447	1.2734205608028428
URR_UPCC:	0.5126194484580385	1.3060858646507807
URR_IPCC:	0.5143442281662244	1.2696726451776392
URR_UIPCC:	0.48872496539425264	1.2516751629673177

Density = 0.15	Random = 0.05
UMEAN:	1.2762374652586592	2.727173115597026
IMEAN:	1.0182633108458177	1.6245427942666502
UPCC:	0.9131957460217578	2.2928914465846524
IPCC:	0.5997831039951912	1.3401289675606358
UIPCC:	0.5997831039951912	1.334621028030528
URR_UPCC:	0.5294148200774026	1.3461406266344056
URR_IPCC:	0.5238341576113552	1.2719996513196266
URR_UIPCC:	0.4979633468613974	1.2562517119526826

UMEAN:	1.6887793667996271	3.4209677843987087
IMEAN:	1.4103620335066283	1.8363118899374349
UPCC:	1.2879269977033379	2.911027817345121
IPCC:	0.6625765925869385	1.3910005456672956
UIPCC:	0.6625765925869385	1.3883142048061052
URR_UPCC:	0.5717753438400204	1.4601267538237277
URR_IPCC:	0.5350161785526139	1.2844887466315873
URR_UIPCC:	0.5182375512194414	1.2778810564722276
